model_source,condition,sub_cond,item,test_name,test_definition,LLH_left,LLH_right,logOdds,test_passed
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,10,test_4,2|1>2|3,-3.4375,-4.21875,0.78125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,11,test_1,1|1>1|2,-2.5,-2.609375,0.109375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,11,test_2,1|1>1|3,-2.5,-3.8125,1.3125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,11,test_3,2|1>2|2,-3.234375,-2.828125,-0.40625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,11,test_4,2|1>2|3,-3.234375,-4.0625,0.828125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,12,test_1,1|1>1|2,-2.734375,-2.6875,-0.046875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,12,test_2,1|1>1|3,-2.734375,-4.0625,1.328125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,12,test_3,2|1>2|2,-3.5625,-3.125,-0.4375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,12,test_4,2|1>2|3,-3.5625,-4.875,1.3125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,13,test_1,1|1>1|2,-2.984375,-3.0,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,13,test_2,1|1>1|3,-2.984375,-4.5,1.515625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,13,test_3,2|1>2|2,-3.234375,-3.3125,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,13,test_4,2|1>2|3,-3.234375,-4.1875,0.953125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,14,test_1,1|1>1|2,-2.59375,-2.59375,0.0,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,14,test_2,1|1>1|3,-2.59375,-4.0,1.40625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,14,test_3,2|1>2|2,-2.8125,-2.65625,-0.15625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,14,test_4,2|1>2|3,-2.8125,-4.40625,1.59375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,15,test_1,1|1>1|2,-2.21875,-2.3125,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,15,test_2,1|1>1|3,-2.21875,-4.125,1.90625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,15,test_3,2|1>2|2,-3.25,-3.234375,-0.015625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,15,test_4,2|1>2|3,-3.25,-5.0,1.75,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,16,test_1,1|1>1|2,-2.546875,-2.328125,-0.21875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,16,test_2,1|1>1|3,-2.546875,-4.125,1.578125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,16,test_3,2|1>2|2,-3.109375,-2.671875,-0.4375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,16,test_4,2|1>2|3,-3.109375,-4.09375,0.984375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,17,test_1,1|1>1|2,-2.59375,-2.421875,-0.171875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,17,test_2,1|1>1|3,-2.59375,-3.84375,1.25,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,17,test_3,2|1>2|2,-3.171875,-2.984375,-0.1875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,17,test_4,2|1>2|3,-3.171875,-4.4375,1.265625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,18,test_1,1|1>1|2,-2.9375,-3.125,0.1875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,18,test_2,1|1>1|3,-2.9375,-4.65625,1.71875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,18,test_3,2|1>2|2,-3.484375,-3.296875,-0.1875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,18,test_4,2|1>2|3,-3.484375,-4.875,1.390625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,19,test_1,1|1>1|2,-2.28125,-2.390625,0.109375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,19,test_2,1|1>1|3,-2.28125,-4.125,1.84375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,19,test_3,2|1>2|2,-3.21875,-3.296875,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,19,test_4,2|1>2|3,-3.21875,-4.25,1.03125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,20,test_1,1|1>1|2,-2.5,-2.421875,-0.078125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,20,test_2,1|1>1|3,-2.5,-4.3125,1.8125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,20,test_3,2|1>2|2,-3.0,-2.59375,-0.40625,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,20,test_4,2|1>2|3,-3.0,-4.15625,1.15625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,21,test_1,1|1>1|2,-2.3125,-2.53125,0.21875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,21,test_2,1|1>1|3,-2.3125,-4.15625,1.84375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,21,test_3,2|1>2|2,-3.3125,-3.3125,0.0,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,21,test_4,2|1>2|3,-3.3125,-4.4375,1.125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,22,test_1,1|1>1|2,-2.765625,-2.921875,0.15625,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,22,test_2,1|1>1|3,-2.765625,-4.125,1.359375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,22,test_3,2|1>2|2,-3.171875,-3.0625,-0.109375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,22,test_4,2|1>2|3,-3.171875,-4.28125,1.109375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,23,test_1,1|1>1|2,-2.34375,-2.15625,-0.1875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,23,test_2,1|1>1|3,-2.34375,-4.03125,1.6875,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,23,test_3,2|1>2|2,-3.046875,-3.0,-0.046875,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,23,test_4,2|1>2|3,-3.046875,-4.5,1.453125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,24,test_1,1|1>1|2,-2.171875,-2.140625,-0.03125,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,24,test_2,1|1>1|3,-2.171875,-3.953125,1.78125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,24,test_3,2|1>2|2,-2.546875,-2.640625,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,24,test_4,2|1>2|3,-2.546875,-3.671875,1.125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,25,test_1,1|1>1|2,-2.15625,-2.1875,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,25,test_2,1|1>1|3,-2.15625,-4.4375,2.28125,True
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,25,test_3,2|1>2|2,-3.125,-2.890625,-0.234375,False
Qwen/Qwen2.5-0.5B-Instruct,split_reference,split-ref_amalg_with,25,test_4,2|1>2|3,-3.125,-4.6875,1.5625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,1,test_1,1|2>1|1,-3.125,-3.21875,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,1,test_2,2|1>2|2,-1.203125,-1.359375,0.15625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,2,test_1,1|2>1|1,-2.921875,-3.0,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,2,test_2,2|1>2|2,-0.8125,-0.7578125,-0.0546875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,3,test_1,1|2>1|1,-2.59375,-2.734375,0.140625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,3,test_2,2|1>2|2,-0.765625,-0.77734375,0.01171875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,4,test_1,1|2>1|1,-1.78125,-1.8671875,0.0859375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,4,test_2,2|1>2|2,-0.796875,-0.7890625,-0.0078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,5,test_1,1|2>1|1,-2.0,-1.859375,-0.140625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,5,test_2,2|1>2|2,-0.66796875,-0.69140625,0.0234375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,6,test_1,1|2>1|1,-2.703125,-2.765625,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,6,test_2,2|1>2|2,-0.99609375,-1.0390625,0.04296875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,7,test_1,1|2>1|1,-2.28125,-2.359375,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,7,test_2,2|1>2|2,-0.8046875,-0.8125,0.0078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,8,test_1,1|2>1|1,-2.46875,-2.4375,-0.03125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,8,test_2,2|1>2|2,-0.7578125,-0.91796875,0.16015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,9,test_1,1|2>1|1,-2.265625,-2.359375,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,9,test_2,2|1>2|2,-0.83984375,-0.80078125,-0.0390625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,10,test_1,1|2>1|1,-2.109375,-2.03125,-0.078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,10,test_2,2|1>2|2,-0.828125,-0.91796875,0.08984375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,11,test_1,1|2>1|1,-3.46875,-3.53125,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,11,test_2,2|1>2|2,-1.8984375,-1.796875,-0.1015625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,12,test_1,1|2>1|1,-2.8125,-2.8125,0.0,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,12,test_2,2|1>2|2,-0.8359375,-0.921875,0.0859375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,13,test_1,1|2>1|1,-2.125,-2.078125,-0.046875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,13,test_2,2|1>2|2,-0.8359375,-0.87890625,0.04296875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,14,test_1,1|2>1|1,-2.0625,-2.140625,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,14,test_2,2|1>2|2,-0.6328125,-0.671875,0.0390625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,15,test_1,1|2>1|1,-2.203125,-2.109375,-0.09375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,15,test_2,2|1>2|2,-0.97265625,-1.0,0.02734375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,16,test_1,1|2>1|1,-2.96875,-2.96875,0.0,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,16,test_2,2|1>2|2,-0.88671875,-0.93359375,0.046875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,17,test_1,1|2>1|1,-2.515625,-2.515625,0.0,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,17,test_2,2|1>2|2,-1.0,-1.03125,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,18,test_1,1|2>1|1,-2.234375,-2.390625,0.15625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,18,test_2,2|1>2|2,-0.91796875,-0.8671875,-0.05078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,19,test_1,1|2>1|1,-2.1875,-2.234375,0.046875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,19,test_2,2|1>2|2,-0.8515625,-0.9375,0.0859375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,21,test_1,1|2>1|1,-2.484375,-2.75,0.265625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,21,test_2,2|1>2|2,-1.09375,-1.015625,-0.078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,22,test_1,1|2>1|1,-2.65625,-2.859375,0.203125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,22,test_2,2|1>2|2,-1.1953125,-1.0625,-0.1328125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,23,test_1,1|2>1|1,-2.890625,-3.140625,0.25,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,23,test_2,2|1>2|2,-1.578125,-1.4140625,-0.1640625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,24,test_1,1|2>1|1,-2.46875,-2.40625,-0.0625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,24,test_2,2|1>2|2,-0.8125,-0.90234375,0.08984375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,25,test_1,1|2>1|1,-2.46875,-2.4375,-0.03125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,25,test_2,2|1>2|2,-0.96875,-0.9609375,-0.0078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,29,test_1,1|2>1|1,-2.09375,-2.046875,-0.046875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,29,test_2,2|1>2|2,-1.0546875,-1.140625,0.0859375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,30,test_1,1|2>1|1,-1.9765625,-2.140625,0.1640625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,30,test_2,2|1>2|2,-0.921875,-0.921875,0.0,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,31,test_1,1|2>1|1,-2.71875,-2.875,0.15625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,31,test_2,2|1>2|2,-1.171875,-0.96875,-0.203125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,32,test_1,1|2>1|1,-2.234375,-2.15625,-0.078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,32,test_2,2|1>2|2,-0.89453125,-0.94921875,0.0546875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,33,test_1,1|2>1|1,-2.234375,-2.140625,-0.09375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,33,test_2,2|1>2|2,-0.96484375,-1.03125,0.06640625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,34,test_1,1|2>1|1,-2.34375,-2.46875,0.125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,34,test_2,2|1>2|2,-1.1640625,-1.2734375,0.109375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,35,test_1,1|2>1|1,-2.453125,-2.453125,0.0,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,35,test_2,2|1>2|2,-0.99609375,-0.921875,-0.07421875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,36,test_1,1|2>1|1,-2.859375,-2.875,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,36,test_2,2|1>2|2,-1.0703125,-1.1328125,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,37,test_1,1|2>1|1,-2.28125,-2.28125,0.0,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,37,test_2,2|1>2|2,-1.078125,-1.171875,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,38,test_1,1|2>1|1,-2.140625,-2.203125,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,38,test_2,2|1>2|2,-1.0703125,-1.1328125,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,39,test_1,1|2>1|1,-2.0,-1.9765625,-0.0234375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,39,test_2,2|1>2|2,-0.88671875,-0.80078125,-0.0859375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,40,test_1,1|2>1|1,-2.453125,-2.65625,0.203125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,40,test_2,2|1>2|2,-0.7265625,-0.76953125,0.04296875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,41,test_1,1|2>1|1,-2.28125,-2.390625,0.109375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,41,test_2,2|1>2|2,-1.0703125,-0.97265625,-0.09765625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,42,test_1,1|2>1|1,-3.234375,-3.328125,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,42,test_2,2|1>2|2,-1.8515625,-1.7265625,-0.125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,43,test_1,1|2>1|1,-2.09375,-2.0625,-0.03125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,43,test_2,2|1>2|2,-1.0390625,-1.0625,0.0234375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,44,test_1,1|2>1|1,-2.1875,-1.9921875,-0.1953125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,44,test_2,2|1>2|2,-0.8515625,-0.9609375,0.109375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,45,test_1,1|2>1|1,-2.34375,-2.359375,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,45,test_2,2|1>2|2,-0.79296875,-0.7421875,-0.05078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,46,test_1,1|2>1|1,-2.125,-2.28125,0.15625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,46,test_2,2|1>2|2,-1.078125,-0.98046875,-0.09765625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,47,test_1,1|2>1|1,-3.21875,-3.25,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,47,test_2,2|1>2|2,-1.1796875,-1.1953125,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,48,test_1,1|2>1|1,-2.390625,-2.703125,0.3125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,48,test_2,2|1>2|2,-0.953125,-0.91015625,-0.04296875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,49,test_1,1|2>1|1,-2.15625,-2.171875,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_simple,49,test_2,2|1>2|2,-1.0625,-0.98828125,-0.07421875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,1,test_1,1|2>1|1,-2.8125,-2.890625,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,1,test_2,2|1>2|2,-0.8359375,-0.8515625,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,2,test_1,1|2>1|1,-2.828125,-2.890625,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,2,test_2,2|1>2|2,-0.98828125,-0.98046875,-0.0078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,3,test_1,1|2>1|1,-2.59375,-2.734375,0.140625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,3,test_2,2|1>2|2,-0.86328125,-0.83203125,-0.03125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,4,test_1,1|2>1|1,-1.84375,-1.9609375,0.1171875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,4,test_2,2|1>2|2,-0.859375,-0.8671875,0.0078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,5,test_1,1|2>1|1,-2.109375,-1.9296875,-0.1796875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,5,test_2,2|1>2|2,-0.7109375,-0.74609375,0.03515625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,6,test_1,1|2>1|1,-2.671875,-2.734375,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,6,test_2,2|1>2|2,-1.1875,-1.109375,-0.078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,7,test_1,1|2>1|1,-2.078125,-2.203125,0.125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,7,test_2,2|1>2|2,-0.8828125,-0.9375,0.0546875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,8,test_1,1|2>1|1,-2.109375,-2.015625,-0.09375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,8,test_2,2|1>2|2,-0.9140625,-1.0546875,0.140625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,9,test_1,1|2>1|1,-2.203125,-2.296875,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,9,test_2,2|1>2|2,-0.921875,-0.7734375,-0.1484375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,10,test_1,1|2>1|1,-2.140625,-2.21875,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,10,test_2,2|1>2|2,-0.8671875,-0.91015625,0.04296875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,11,test_1,1|2>1|1,-3.125,-3.203125,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,11,test_2,2|1>2|2,-1.9375,-1.828125,-0.109375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,12,test_1,1|2>1|1,-2.421875,-2.515625,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,12,test_2,2|1>2|2,-1.0078125,-0.9296875,-0.078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,13,test_1,1|2>1|1,-2.015625,-2.0,-0.015625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,13,test_2,2|1>2|2,-0.9140625,-0.93359375,0.01953125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,14,test_1,1|2>1|1,-1.9921875,-2.125,0.1328125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,14,test_2,2|1>2|2,-0.7734375,-0.73828125,-0.03515625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,15,test_1,1|2>1|1,-2.234375,-2.140625,-0.09375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,15,test_2,2|1>2|2,-0.953125,-1.015625,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,16,test_1,1|2>1|1,-2.984375,-2.953125,-0.03125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_fut_complex,16,test_2,2|1>2|2,-1.1015625,-1.0859375,-0.015625,False
