condition,sub_cond,source,item,n_input,n_continuations,n_tests,input_1,input_2,input_3,input_4,context_prompt,continuation_1,continuation_2,continuation_3,continuation_4,test_1,test_2,test_3,test_4
split_reference,split-ref_joint_and,Claude Sonnet 4.5,5,3,2,4,Maya traveled with Kevin and Lisa to the conference. They both presented their research.,Kevin traveled with Maya and Lisa to the conference. They both presented their research.,Maya traveled with Kevin to the conference. They both presented their research.,N/A,N/A,She only attended as audience.,He only attended as audience.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,6,3,2,4,Robert exercised with Amanda and Carlos at the gym. They both lifted weights.,Amanda exercised with Robert and Carlos at the gym. They both lifted weights.,Robert exercised with Amanda at the gym. They both lifted weights.,N/A,N/A,He stuck to cardio only.,She stuck to cardio only.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,7,3,2,4,Sophie practiced with Daniel and Nina for the recital. They both played from memory.,Daniel practiced with Sophie and Nina for the recital. They both played from memory.,Sophie practiced with Daniel for the recital. They both played from memory.,N/A,N/A,She read from the sheet music.,He read from the sheet music.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,8,3,2,4,Victor competed with Jennifer and Alex in the tournament. They both reached the finals.,Jennifer competed with Victor and Alex in the tournament. They both reached the finals.,Victor competed with Jennifer in the tournament. They both reached the finals.,N/A,N/A,He was eliminated early.,She was eliminated early.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,9,3,2,4,Professor Lee discussed the topic with Olivia and Ryan. They both raised concerns.,Olivia discussed the topic with Professor Lee and Ryan. They both raised concerns.,Professor Lee discussed the topic with Olivia. They both raised concerns.,N/A,N/A,She agreed with everything.,He agreed with everything.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,10,3,2,4,Hannah volunteered with Christopher and Mark at the shelter. They both worked with animals.,Christopher volunteered with Hannah and Mark at the shelter. They both worked with animals.,Hannah volunteered with Christopher at the shelter. They both worked with animals.,N/A,N/A,She handled administrative tasks.,He handled administrative tasks.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,11,3,2,4,Benjamin trained with Emma and Tyler for the marathon. They both ran every morning.,Emma trained with Benjamin and Tyler for the marathon. They both ran every morning.,Benjamin trained with Emma for the marathon. They both ran every morning.,N/A,N/A,He only trained in evenings.,She only trained in evenings.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,12,3,2,4,Grace dined with Andrew and Claire at the restaurant. They both ordered wine.,Andrew dined with Grace and Claire at the restaurant. They both ordered wine.,Grace dined with Andrew at the restaurant. They both ordered wine.,N/A,N/A,She had water instead.,He had water instead.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,13,3,2,4,Isabella rehearsed with Jonathan and Sarah for the play. They both memorized their lines.,Jonathan rehearsed with Isabella and Sarah for the play. They both memorized their lines.,Isabella rehearsed with Jonathan for the play. They both memorized their lines.,N/A,N/A,He still needed the script.,She still needed the script.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,14,3,2,4,Nathan brainstormed with Victoria and Lucas during the session. They both suggested creative solutions.,Victoria brainstormed with Nathan and Lucas during the session. They both suggested creative solutions.,Nathan brainstormed with Victoria during the session. They both suggested creative solutions.,N/A,N/A,He stayed quiet throughout.,She stayed quiet throughout.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,15,3,2,4,Samantha hiked with Brandon and Megan in the mountains. They both carried backpacks.,Brandon hiked with Samantha and Megan in the mountains. They both carried backpacks.,Samantha hiked with Brandon in the mountains. They both carried backpacks.,N/A,N/A,She traveled light with nothing.,He traveled light with nothing.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,16,3,2,4,Eric debated with Rebecca and Peter about the policy. They both cited research studies.,Rebecca debated with Eric and Peter about the policy. They both cited research studies.,Eric debated with Rebecca about the policy. They both cited research studies.,N/A,N/A,He relied only on opinions.,She relied only on opinions.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,17,3,2,4,Lauren painted with Matthew and Sophie in the studio. They both used oil paints.,Matthew painted with Lauren and Sophie in the studio. They both used oil paints.,Lauren painted with Matthew in the studio. They both used oil paints.,N/A,N/A,She worked with watercolors.,He worked with watercolors.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,18,3,2,4,Tyler played tennis with Melissa and Jake at the club. They both served overhand.,Melissa played tennis with Tyler and Jake at the club. They both served overhand.,Tyler played tennis with Melissa at the club. They both served overhand.,N/A,N/A,He used underhand serves.,She used underhand serves.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,19,3,2,4,Chloe shopped with Jacob and Anna at the market. They both bought fresh vegetables.,Jacob shopped with Chloe and Anna at the market. They both bought fresh vegetables.,Chloe shopped with Jacob at the market. They both bought fresh vegetables.,N/A,N/A,She only purchased frozen items.,He only purchased frozen items.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,20,3,2,4,Austin camped with Natalie and Owen in the forest. They both slept in tents.,Natalie camped with Austin and Owen in the forest. They both slept in tents.,Austin camped with Natalie in the forest. They both slept in tents.,N/A,N/A,He stayed in a cabin.,She stayed in a cabin.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,21,3,2,4,Madison cooked with Connor and Zoe for the party. They both prepared appetizers.,Connor cooked with Madison and Zoe for the party. They both prepared appetizers.,Madison cooked with Connor for the party. They both prepared appetizers.,N/A,N/A,She focused on desserts only.,He focused on desserts only.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,22,3,2,4,Jordan negotiated with Alexis and Riley about the contract. They both requested revisions.,Alexis negotiated with Jordan and Riley about the contract. They both requested revisions.,Jordan negotiated with Alexis about the contract. They both requested revisions.,N/A,N/A,They accepted all terms.,They accepted all terms.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,23,3,2,4,Ethan performed with Abigail and Dylan at the concert. They both played original compositions.,Abigail performed with Ethan and Dylan at the concert. They both played original compositions.,Ethan performed with Abigail at the concert. They both played original compositions.,N/A,N/A,He only covered famous songs.,She only covered famous songs.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,24,3,2,4,Zoe gardened with Cameron and Morgan on Saturday. They both planted vegetables.,Cameron gardened with Zoe and Morgan on Saturday. They both planted vegetables.,Zoe gardened with Cameron on Saturday. They both planted vegetables.,N/A,N/A,She grew only flowers.,He grew only flowers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,25,3,2,4,Quinn sailed with Parker and Sage last weekend. They both steered the boat.,Parker sailed with Quinn and Sage last weekend. They both steered the boat.,Quinn sailed with Parker last weekend. They both steered the boat.,N/A,N/A,They only adjusted the sails.,They only adjusted the sails.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,GPT-5.2 Thinking,1,3,2,4,Josie had lunch with Ali and Sam. They both ordered a salad.,Ali had lunch with Josie and Sam. They both ordered a salad.,Josie had lunch with Ali. They both ordered a salad.,N/A,N/A,She later asked Sam to split the bill.,He later thanked Josie for inviting him and Sam.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,GPT-5.2 Thinking,2,3,2,4,Amina studied with Omar and Lina in the evening. They both took detailed notes.,Omar studied with Amina and Lina in the evening. They both took detailed notes.,Amina studied with Omar in the evening. They both took detailed notes.,N/A,N/A,She later asked Lina to share her notes with Omar.,He later thanked Amina for studying with him and Lina.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,GPT-5.2 Thinking,3,3,2,4,Felix practiced piano with Nora and Jakob on Saturday. They both played the same scale.,Nora practiced piano with Felix and Jakob on Saturday. They both played the same scale.,Felix practiced piano with Nora on Saturday. They both played the same scale.,N/A,N/A,He later asked Jakob to slow down for Nora.,She later thanked Felix for practicing with her and Jakob.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,GPT-5.2 Thinking,4,3,2,4,Sara shopped with Khalid and Emma downtown. They both compared prices.,Khalid shopped with Sara and Emma downtown. They both compared prices.,Sara shopped with Khalid downtown. They both compared prices.,N/A,N/A,She later asked Emma to message Khalid the total.,He later thanked Sara for shopping with him and Emma.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,GPT-5.2 Thinking,5,3,2,4,Noah trained with Dalia and Rami before sunrise. They both ran a warm-up lap.,Dalia trained with Noah and Rami before sunrise. They both ran a warm-up lap.,Noah trained with Dalia before sunrise. They both ran a warm-up lap.,N/A,N/A,He later asked Rami to pace Dalia.,She later thanked Noah for training with her and Rami.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,GPT-5.2 Thinking,6,3,2,4,Huda met with Leon and Mia after work. They both arrived early.,Leon met with Huda and Mia after work. They both arrived early.,Huda met with Leon after work. They both arrived early.,N/A,N/A,She later called Mia to update Leon.,He later thanked Huda for meeting him and Mia.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,GPT-5.2 Thinking,7,3,2,4,Yusuf collaborated with Layla and Jonas on the poster. They both checked the references.,Layla collaborated with Yusuf and Jonas on the poster. They both checked the references.,Yusuf collaborated with Layla on the poster. They both checked the references.,N/A,N/A,He later asked Jonas to review Layla’s section.,She later thanked Yusuf for collaborating with her and Jonas.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,GPT-5.2 Thinking,8,3,2,4,Clara volunteered with Tariq and Nina at the shelter. They both wore name tags.,Tariq volunteered with Clara and Nina at the shelter. They both wore name tags.,Clara volunteered with Tariq at the shelter. They both wore name tags.,N/A,N/A,She later asked Nina to brief Tariq.,He later thanked Clara for volunteering with him and Nina.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,GPT-5.2 Thinking,9,3,2,4,Karim traveled with Elena and Samir by train. They both booked window seats.,Elena traveled with Karim and Samir by train. They both booked window seats.,Karim traveled with Elena by train. They both booked window seats.,N/A,N/A,He later asked Samir to sit with Elena.,She later thanked Karim for traveling with her and Samir.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,GPT-5.2 Thinking,10,3,2,4,Maha worked with David and Hana in the lab. They both labeled the samples.,David worked with Maha and Hana in the lab. They both labeled the samples.,Maha worked with David in the lab. They both labeled the samples.,N/A,N/A,She later asked Hana to double-check David’s labels.,He later thanked Maha for working with him and Hana.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,GPT-5.2 Thinking,11,3,2,4,Jakob played chess with Salma and Luca after dinner. They both chose the same opening.,Salma played chess with Jakob and Luca after dinner. They both chose the same opening.,Jakob played chess with Salma after dinner. They both chose the same opening.,N/A,N/A,He later asked Luca to coach Salma.,She later thanked Jakob for playing with her and Luca.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,GPT-5.2 Thinking,12,3,2,4,Adele cooked with Omar and Sofia on Friday. They both chopped vegetables.,Omar cooked with Adele and Sofia on Friday. They both chopped vegetables.,Adele cooked with Omar on Friday. They both chopped vegetables.,N/A,N/A,She later asked Sofia to help Omar with the sauce.,He later thanked Adele for cooking with him and Sofia.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,GPT-5.2 Thinking,13,3,2,4,Rami camped with Nour and Felix by the lake. They both set up a tent.,Nour camped with Rami and Felix by the lake. They both set up a tent.,Rami camped with Nour by the lake. They both set up a tent.,N/A,N/A,He later asked Felix to lend Nour a flashlight.,She later thanked Rami for camping with her and Felix.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,GPT-5.2 Thinking,14,3,2,4,Lina attended a workshop with Hassan and Dalia in the morning. They both asked a question.,Hassan attended a workshop with Lina and Dalia in the morning. They both asked a question.,Lina attended a workshop with Hassan in the morning. They both asked a question.,N/A,N/A,She later asked Dalia to share her notes with Hassan.,He later thanked Lina for attending with him and Dalia.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,GPT-5.2 Thinking,15,3,2,4,Milan rehearsed with Emma and Yusuf in the studio. They both forgot a line.,Emma rehearsed with Milan and Yusuf in the studio. They both forgot a line.,Milan rehearsed with Emma in the studio. They both forgot a line.,N/A,N/A,He later asked Yusuf to prompt Emma.,She later thanked Milan for rehearsing with her and Yusuf.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,GPT-5.2 Thinking,16,3,2,4,Nina visited a gallery with Tariq and Lea on Sunday. They both took photos.,Tariq visited a gallery with Nina and Lea on Sunday. They both took photos.,Nina visited a gallery with Tariq on Sunday. They both took photos.,N/A,N/A,She later asked Lea to send Tariq the photos.,He later thanked Nina for visiting with him and Lea.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
