condition,sub_cond,source,item,n_input,n_continuations,n_tests,input_1,input_2,input_3,input_4,context_prompt,continuation_1,continuation_2,continuation_3,continuation_4,test_1,test_2,test_3,test_4
split_reference,split-ref_percep_and,Claude Sonnet 4.5,2,3,2,4,Sarah saw Thomas and Julia laughing at the joke. They both enjoyed dark humor.,Thomas saw Sarah and Julia laughing at the joke. They both enjoyed dark humor.,Sarah saw Thomas laughing at the joke. They both enjoyed dark humor.,N/A,N/A,She preferred lighthearted comedy.,He preferred lighthearted comedy.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,3,3,2,4,James heard Rachel and Emma arguing about the deadline. They both wanted more time.,Rachel heard James and Emma arguing about the deadline. They both wanted more time.,James heard Rachel arguing about the deadline. They both wanted more time.,N/A,N/A,He insisted on finishing early.,She insisted on finishing early.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,4,3,2,4,Dr. Chen watched Patricia and Michael practicing the procedure. They both used sterile technique.,Patricia watched Dr. Chen and Michael practicing the procedure. They both used sterile technique.,Dr. Chen watched Patricia practicing the procedure. They both used sterile technique.,N/A,N/A,She skipped proper sterilization.,He skipped proper sterilization.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,5,3,2,4,Maya noticed Kevin and Lisa ordering at the counter. They both chose vegetarian options.,Kevin noticed Maya and Lisa ordering at the counter. They both chose vegetarian options.,Maya noticed Kevin ordering at the counter. They both chose vegetarian options.,N/A,N/A,She ordered a steak instead.,He ordered a steak instead.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,6,3,2,4,Robert found Amanda and Carlos working late. They both stayed past midnight.,Amanda found Robert and Carlos working late. They both stayed past midnight.,Robert found Amanda working late. They both stayed past midnight.,N/A,N/A,He left at five sharp.,She left at five sharp.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,7,3,2,4,Sophie saw Daniel and Nina volunteering at the shelter. They both worked with animals.,Daniel saw Sophie and Nina volunteering at the shelter. They both worked with animals.,Sophie saw Daniel volunteering at the shelter. They both worked with animals.,N/A,N/A,She focused on administrative tasks.,He focused on administrative tasks.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,8,3,2,4,Victor overheard Jennifer and Alex complaining about the temperature. They both felt too cold.,Jennifer overheard Victor and Alex complaining about the temperature. They both felt too cold.,Victor overheard Jennifer complaining about the temperature. They both felt too cold.,N/A,N/A,He found it too warm.,She found it too warm.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,9,3,2,4,Professor Lee watched Olivia and Ryan presenting their findings. They both cited recent studies.,Olivia watched Professor Lee and Ryan presenting their findings. They both cited recent studies.,Professor Lee watched Olivia presenting her findings. They both cited recent studies.,N/A,N/A,She relied on outdated sources.,He relied on outdated sources.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,10,3,2,4,Hannah noticed Christopher and Mark reviewing the document. They both highlighted errors.,Christopher noticed Hannah and Mark reviewing the document. They both highlighted errors.,Hannah noticed Christopher reviewing the document. They both highlighted errors.,N/A,N/A,She approved it without changes.,He approved it without changes.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,11,3,2,4,Benjamin heard Emma and Tyler debating the policy. They both raised valid concerns.,Emma heard Benjamin and Tyler debating the policy. They both raised valid concerns.,Benjamin heard Emma debating the policy. They both raised valid concerns.,N/A,N/A,He supported it unconditionally.,She supported it unconditionally.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,12,3,2,4,Grace saw Andrew and Claire celebrating the victory. They both cheered loudly.,Andrew saw Grace and Claire celebrating the victory. They both cheered loudly.,Grace saw Andrew celebrating the victory. They both cheered loudly.,N/A,N/A,She remained quietly disappointed.,He remained quietly disappointed.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,13,3,2,4,Isabella watched Jonathan and Sarah rehearsing the scene. They both memorized their lines.,Jonathan watched Isabella and Sarah rehearsing the scene. They both memorized their lines.,Isabella watched Jonathan rehearsing the scene. They both memorized their lines.,N/A,N/A,He still needed the script.,She still needed the script.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,14,3,2,4,Nathan found Victoria and Lucas studying in the library. They both prepared for finals.,Victoria found Nathan and Lucas studying in the library. They both prepared for finals.,Nathan found Victoria studying in the library. They both prepared for finals.,N/A,N/A,He had already finished his exams.,She had already finished her exams.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,15,3,2,4,Samantha overheard Brandon and Megan planning the event. They both suggested outdoor venues.,Brandon overheard Samantha and Megan planning the event. They both suggested outdoor venues.,Samantha overheard Brandon planning the event. They both suggested outdoor venues.,N/A,N/A,She preferred indoor spaces.,He preferred indoor spaces.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,16,3,2,4,Eric noticed Rebecca and Peter installing the software. They both followed the manual.,Rebecca noticed Eric and Peter installing the software. They both followed the manual.,Eric noticed Rebecca installing the software. They both followed the manual.,N/A,N/A,He improvised the whole process.,She improvised the whole process.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,17,3,2,4,Lauren saw Matthew and Sophie designing the poster. They both chose vibrant colors.,Matthew saw Lauren and Sophie designing the poster. They both chose vibrant colors.,Lauren saw Matthew designing the poster. They both chose vibrant colors.,N/A,N/A,She used only neutral tones.,He used only neutral tones.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,18,3,2,4,Tyler watched Melissa and Jake training for the race. They both ran every morning.,Melissa watched Tyler and Jake training for the race. They both ran every morning.,Tyler watched Melissa training for the race. They both ran every morning.,N/A,N/A,He trained only in evenings.,She trained only in evenings.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,19,3,2,4,Chloe heard Jacob and Anna discussing the article. They both questioned the methodology.,Jacob heard Chloe and Anna discussing the article. They both questioned the methodology.,Chloe heard Jacob discussing the article. They both questioned the methodology.,N/A,N/A,She found it completely sound.,He found it completely sound.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,20,3,2,4,Austin spotted Natalie and Owen photographing the exhibit. They both used film cameras.,Natalie spotted Austin and Owen photographing the exhibit. They both used film cameras.,Austin spotted Natalie photographing the exhibit. They both used film cameras.,N/A,N/A,He shot everything digitally.,She shot everything digitally.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,21,3,2,4,Madison found Connor and Zoe editing the video. They both trimmed unnecessary footage.,Connor found Madison and Zoe editing the video. They both trimmed unnecessary footage.,Madison found Connor editing the video. They both trimmed unnecessary footage.,N/A,N/A,She kept every single clip.,He kept every single clip.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,22,3,2,4,Jordan overheard Alexis and Riley critiquing the performance. They both praised the choreography.,Alexis overheard Jordan and Riley critiquing the performance. They both praised the choreography.,Jordan overheard Alexis critiquing the performance. They both praised the choreography.,N/A,N/A,They criticized the dancing.,They criticized the dancing.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,23,3,2,4,Ethan saw Abigail and Dylan packing the equipment. They both handled items carefully.,Abigail saw Ethan and Dylan packing the equipment. They both handled items carefully.,Ethan saw Abigail packing the equipment. They both handled items carefully.,N/A,N/A,He rushed and broke things.,She rushed and broke things.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,24,3,2,4,Zoe noticed Cameron and Morgan writing the report. They both included visual aids.,Cameron noticed Zoe and Morgan writing the report. They both included visual aids.,Zoe noticed Cameron writing the report. They both included visual aids.,N/A,N/A,She used text only.,He used text only.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,Claude Sonnet 4.5,25,3,2,4,Quinn watched Parker and Sage negotiating the contract. They both requested flexible terms.,Parker watched Quinn and Sage negotiating the contract. They both requested flexible terms.,Quinn watched Parker negotiating the contract. They both requested flexible terms.,N/A,N/A,They insisted on strict conditions.,They insisted on strict conditions.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,GPT-5.2 Thinking,1,3,2,4,Benedict overheard Tan and Skyler talking in the cafeteria. They both found the salmon unappetizing.,Tan overheard Benedict and Skyler talking in the cafeteria. They both found the salmon unappetizing.,Benedict overheard Tan talking in the cafeteria. They both found the salmon unappetizing.,N/A,N/A,He later asked Skyler what Tan said about the salmon.,He later thanked Benedict for sitting with Skyler during lunch.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,GPT-5.2 Thinking,2,3,2,4,Amina saw Omar and Lina waiting by the elevator. They both looked nervous.,Omar saw Amina and Lina waiting by the elevator. They both looked nervous.,Amina saw Omar waiting by the elevator. They both looked nervous.,N/A,N/A,She later nodded to Lina as Omar stepped aside.,He later thanked Amina for waiting with Lina.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,GPT-5.2 Thinking,3,3,2,4,Felix noticed Nora and Jakob chatting after class. They both seemed excited.,Nora noticed Felix and Jakob chatting after class. They both seemed excited.,Felix noticed Nora chatting after class. They both seemed excited.,N/A,N/A,He later asked Jakob what Nora planned next.,She later thanked Felix for talking with Jakob.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,GPT-5.2 Thinking,4,3,2,4,Sara overheard Khalid and Emma arguing in the hallway. They both sounded frustrated.,Khalid overheard Sara and Emma arguing in the hallway. They both sounded frustrated.,Sara overheard Khalid arguing in the hallway. They both sounded frustrated.,N/A,N/A,She later checked on Emma after Khalid left.,He later thanked Sara for stepping in with Emma.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,GPT-5.2 Thinking,5,3,2,4,Noah spotted Dalia and Rami jogging near the river. They both looked tired.,Dalia spotted Noah and Rami jogging near the river. They both looked tired.,Noah spotted Dalia jogging near the river. They both looked tired.,N/A,N/A,He later waved to Rami as Dalia slowed down.,She later thanked Noah for running with Rami.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,GPT-5.2 Thinking,6,3,2,4,Huda observed Leon and Mia reviewing notes in the library. They both seemed focused.,Leon observed Huda and Mia reviewing notes in the library. They both seemed focused.,Huda observed Leon reviewing notes in the library. They both seemed focused.,N/A,N/A,She later asked Mia whether Leon needed help.,He later thanked Huda for studying with Mia.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,GPT-5.2 Thinking,7,3,2,4,Yusuf heard Layla and Jonas laughing outside the café. They both seemed amused.,Layla heard Yusuf and Jonas laughing outside the café. They both seemed amused.,Yusuf heard Layla laughing outside the café. They both seemed amused.,N/A,N/A,He later greeted Jonas while Layla ordered coffee.,She later thanked Yusuf for laughing with Jonas.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,GPT-5.2 Thinking,8,3,2,4,Clara noticed Tariq and Nina whispering during the talk. They both looked puzzled.,Tariq noticed Clara and Nina whispering during the talk. They both looked puzzled.,Clara noticed Tariq whispering during the talk. They both looked puzzled.,N/A,N/A,She later asked Nina what Tariq meant.,He later thanked Clara for sitting with Nina.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,GPT-5.2 Thinking,9,3,2,4,Karim saw Elena and Samir waiting at reception. They both looked relieved.,Elena saw Karim and Samir waiting at reception. They both looked relieved.,Karim saw Elena waiting at reception. They both looked relieved.,N/A,N/A,He later asked Samir whether Elena got the message.,She later thanked Karim for waiting with Samir.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,GPT-5.2 Thinking,10,3,2,4,Maha overheard David and Hana planning a trip on Monday. They both sounded excited.,David overheard Maha and Hana planning a trip on Monday. They both sounded excited.,Maha overheard David planning a trip on Monday. They both sounded excited.,N/A,N/A,She later asked Hana where David wanted to go.,He later thanked Maha for planning with Hana.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,GPT-5.2 Thinking,11,3,2,4,Jakob noticed Salma and Luca comparing schedules in the lobby. They both seemed calm.,Salma noticed Jakob and Luca comparing schedules in the lobby. They both seemed calm.,Jakob noticed Salma comparing schedules in the lobby. They both seemed calm.,N/A,N/A,He later asked Luca if Salma confirmed the time.,She later thanked Jakob for checking in with Luca.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_and,GPT-5.2 Thinking,12,3,2,4,Adele saw Omar and Sofia walking through the museum. They both looked curious.,Omar saw Adele and Sofia walking through the museum. They both looked curious.,Adele saw Omar walking through the museum. They both looked curious.,N/A,N/A,She later pointed Sofia to the map as Omar lingered.,He later thanked Adele for walking with Sofia.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
