model_source,condition,sub_cond,item,test_name,test_definition,LLH_left,LLH_right,logOdds,test_passed
gpt2,propositional_clefting,prop-cleft_fut_simple,23,test_1,1|2>1|1,-2.983470916748047,-2.9944896697998047,0.011018753051757812,True
gpt2,propositional_clefting,prop-cleft_fut_simple,23,test_2,2|1>2|2,-1.7953687906265259,-1.8399721384048462,0.04460334777832031,True
gpt2,propositional_clefting,prop-cleft_fut_simple,24,test_1,1|2>1|1,-3.9182703495025635,-3.9192824363708496,0.0010120868682861328,True
gpt2,propositional_clefting,prop-cleft_fut_simple,24,test_2,2|1>2|2,-2.2490103244781494,-2.315781593322754,0.06677126884460449,True
gpt2,propositional_clefting,prop-cleft_fut_simple,25,test_1,1|2>1|1,-3.838548183441162,-3.854285955429077,0.01573777198791504,True
gpt2,propositional_clefting,prop-cleft_fut_simple,25,test_2,2|1>2|2,-2.298539638519287,-2.3688790798187256,0.07033944129943848,True
gpt2,propositional_clefting,prop-cleft_fut_simple,29,test_1,1|2>1|1,-3.266221523284912,-3.2738516330718994,0.007630109786987305,True
gpt2,propositional_clefting,prop-cleft_fut_simple,29,test_2,2|1>2|2,-1.9561920166015625,-1.9346333742141724,-0.021558642387390137,False
gpt2,propositional_clefting,prop-cleft_fut_simple,30,test_1,1|2>1|1,-3.634068489074707,-3.6409730911254883,0.00690460205078125,True
gpt2,propositional_clefting,prop-cleft_fut_simple,30,test_2,2|1>2|2,-2.5264573097229004,-2.557042121887207,0.03058481216430664,True
gpt2,propositional_clefting,prop-cleft_fut_simple,31,test_1,1|2>1|1,-4.108535289764404,-4.132545471191406,0.024010181427001953,True
gpt2,propositional_clefting,prop-cleft_fut_simple,31,test_2,2|1>2|2,-2.1956796646118164,-2.196157217025757,0.0004775524139404297,True
gpt2,propositional_clefting,prop-cleft_fut_simple,32,test_1,1|2>1|1,-4.337882995605469,-4.3551926612854,0.01730966567993164,True
gpt2,propositional_clefting,prop-cleft_fut_simple,32,test_2,2|1>2|2,-2.321726083755493,-2.3235890865325928,0.0018630027770996094,True
gpt2,propositional_clefting,prop-cleft_fut_simple,33,test_1,1|2>1|1,-3.922398567199707,-3.972327470779419,0.049928903579711914,True
gpt2,propositional_clefting,prop-cleft_fut_simple,33,test_2,2|1>2|2,-2.8503193855285645,-2.7689733505249023,-0.08134603500366211,False
gpt2,propositional_clefting,prop-cleft_fut_simple,34,test_1,1|2>1|1,-4.022308826446533,-4.040629863739014,0.01832103729248047,True
gpt2,propositional_clefting,prop-cleft_fut_simple,34,test_2,2|1>2|2,-2.374833106994629,-2.4121015071868896,0.03726840019226074,True
gpt2,propositional_clefting,prop-cleft_fut_simple,35,test_1,1|2>1|1,-3.822716474533081,-3.8342838287353516,0.011567354202270508,True
gpt2,propositional_clefting,prop-cleft_fut_simple,35,test_2,2|1>2|2,-1.9903544187545776,-1.9722849130630493,-0.01806950569152832,False
gpt2,propositional_clefting,prop-cleft_fut_simple,36,test_1,1|2>1|1,-3.7810842990875244,-3.8445777893066406,0.06349349021911621,True
gpt2,propositional_clefting,prop-cleft_fut_simple,36,test_2,2|1>2|2,-1.9910608530044556,-1.9558762311935425,-0.035184621810913086,False
gpt2,propositional_clefting,prop-cleft_fut_simple,37,test_1,1|2>1|1,-3.599221706390381,-3.6112921237945557,0.012070417404174805,True
gpt2,propositional_clefting,prop-cleft_fut_simple,37,test_2,2|1>2|2,-2.3377625942230225,-2.430879592895508,0.09311699867248535,True
gpt2,propositional_clefting,prop-cleft_fut_simple,38,test_1,1|2>1|1,-4.1527814865112305,-4.1703715324401855,0.017590045928955078,True
gpt2,propositional_clefting,prop-cleft_fut_simple,38,test_2,2|1>2|2,-2.5202531814575195,-2.5680441856384277,0.0477910041809082,True
gpt2,propositional_clefting,prop-cleft_fut_simple,39,test_1,1|2>1|1,-3.772164821624756,-3.7933270931243896,0.02116227149963379,True
gpt2,propositional_clefting,prop-cleft_fut_simple,39,test_2,2|1>2|2,-2.1580097675323486,-2.2106988430023193,0.0526890754699707,True
gpt2,propositional_clefting,prop-cleft_fut_simple,40,test_1,1|2>1|1,-4.154138088226318,-4.1490068435668945,-0.005131244659423828,False
gpt2,propositional_clefting,prop-cleft_fut_simple,40,test_2,2|1>2|2,-2.368438720703125,-2.3912854194641113,0.022846698760986328,True
gpt2,propositional_clefting,prop-cleft_fut_simple,41,test_1,1|2>1|1,-4.038653373718262,-4.042961597442627,0.004308223724365234,True
gpt2,propositional_clefting,prop-cleft_fut_simple,41,test_2,2|1>2|2,-2.5952417850494385,-2.692763566970825,0.09752178192138672,True
gpt2,propositional_clefting,prop-cleft_fut_simple,42,test_1,1|2>1|1,-3.9572582244873047,-3.9583911895751953,0.001132965087890625,True
gpt2,propositional_clefting,prop-cleft_fut_simple,42,test_2,2|1>2|2,-2.0975358486175537,-2.122859001159668,0.025323152542114258,True
gpt2,propositional_clefting,prop-cleft_fut_simple,43,test_1,1|2>1|1,-3.48927903175354,-3.484445571899414,-0.0048334598541259766,False
gpt2,propositional_clefting,prop-cleft_fut_simple,43,test_2,2|1>2|2,-2.1612942218780518,-2.125927209854126,-0.03536701202392578,False
gpt2,propositional_clefting,prop-cleft_fut_simple,44,test_1,1|2>1|1,-3.5209169387817383,-3.533223867416382,0.012306928634643555,True
gpt2,propositional_clefting,prop-cleft_fut_simple,44,test_2,2|1>2|2,-2.147387981414795,-2.1716763973236084,0.024288415908813477,True
gpt2,propositional_clefting,prop-cleft_fut_simple,45,test_1,1|2>1|1,-4.083352565765381,-4.108033657073975,0.02468109130859375,True
gpt2,propositional_clefting,prop-cleft_fut_simple,45,test_2,2|1>2|2,-2.038201093673706,-2.0078115463256836,-0.03038954734802246,False
gpt2,propositional_clefting,prop-cleft_fut_simple,46,test_1,1|2>1|1,-3.8319098949432373,-3.8745713233947754,0.042661428451538086,True
gpt2,propositional_clefting,prop-cleft_fut_simple,46,test_2,2|1>2|2,-2.080005645751953,-2.0545594692230225,-0.025446176528930664,False
gpt2,propositional_clefting,prop-cleft_fut_simple,47,test_1,1|2>1|1,-3.8422634601593018,-3.782323122024536,-0.059940338134765625,False
gpt2,propositional_clefting,prop-cleft_fut_simple,47,test_2,2|1>2|2,-1.6316711902618408,-1.7247518301010132,0.09308063983917236,True
gpt2,propositional_clefting,prop-cleft_fut_simple,48,test_1,1|2>1|1,-3.858539342880249,-3.829317092895508,-0.02922224998474121,False
gpt2,propositional_clefting,prop-cleft_fut_simple,48,test_2,2|1>2|2,-2.2034122943878174,-2.235952377319336,0.032540082931518555,True
gpt2,propositional_clefting,prop-cleft_fut_simple,49,test_1,1|2>1|1,-4.238214492797852,-4.233124256134033,-0.005090236663818359,False
gpt2,propositional_clefting,prop-cleft_fut_simple,49,test_2,2|1>2|2,-2.604781150817871,-2.5996363162994385,-0.005144834518432617,False
gpt2,propositional_clefting,prop-cleft_fut_complex,1,test_1,1|2>1|1,-3.6275241374969482,-3.6183412075042725,-0.009182929992675781,False
gpt2,propositional_clefting,prop-cleft_fut_complex,1,test_2,2|1>2|2,-2.203688144683838,-2.1901752948760986,-0.013512849807739258,False
gpt2,propositional_clefting,prop-cleft_fut_complex,2,test_1,1|2>1|1,-3.8224868774414062,-3.8604018688201904,0.03791499137878418,True
gpt2,propositional_clefting,prop-cleft_fut_complex,2,test_2,2|1>2|2,-1.9911727905273438,-2.0016345977783203,0.010461807250976562,True
gpt2,propositional_clefting,prop-cleft_fut_complex,3,test_1,1|2>1|1,-3.7436628341674805,-3.7956111431121826,0.05194830894470215,True
gpt2,propositional_clefting,prop-cleft_fut_complex,3,test_2,2|1>2|2,-2.184495210647583,-2.1483211517333984,-0.03617405891418457,False
gpt2,propositional_clefting,prop-cleft_fut_complex,4,test_1,1|2>1|1,-3.432276964187622,-3.400498151779175,-0.031778812408447266,False
gpt2,propositional_clefting,prop-cleft_fut_complex,4,test_2,2|1>2|2,-2.309945821762085,-2.3337864875793457,0.023840665817260742,True
gpt2,propositional_clefting,prop-cleft_fut_complex,5,test_1,1|2>1|1,-3.6944808959960938,-3.7030038833618164,0.008522987365722656,True
gpt2,propositional_clefting,prop-cleft_fut_complex,5,test_2,2|1>2|2,-2.2928056716918945,-2.3282110691070557,0.03540539741516113,True
gpt2,propositional_clefting,prop-cleft_fut_complex,6,test_1,1|2>1|1,-3.6939408779144287,-3.682567834854126,-0.011373043060302734,False
gpt2,propositional_clefting,prop-cleft_fut_complex,6,test_2,2|1>2|2,-2.48366117477417,-2.519287586212158,0.03562641143798828,True
gpt2,propositional_clefting,prop-cleft_fut_complex,7,test_1,1|2>1|1,-4.000559329986572,-3.921319007873535,-0.07924032211303711,False
gpt2,propositional_clefting,prop-cleft_fut_complex,7,test_2,2|1>2|2,-2.260768413543701,-2.345174789428711,0.08440637588500977,True
gpt2,propositional_clefting,prop-cleft_fut_complex,8,test_1,1|2>1|1,-3.6805546283721924,-3.7173240184783936,0.03676939010620117,True
gpt2,propositional_clefting,prop-cleft_fut_complex,8,test_2,2|1>2|2,-2.8265573978424072,-2.7515006065368652,-0.07505679130554199,False
gpt2,propositional_clefting,prop-cleft_fut_complex,9,test_1,1|2>1|1,-3.3188302516937256,-3.301941394805908,-0.016888856887817383,False
gpt2,propositional_clefting,prop-cleft_fut_complex,9,test_2,2|1>2|2,-2.115391254425049,-2.1404550075531006,0.025063753128051758,True
gpt2,propositional_clefting,prop-cleft_fut_complex,10,test_1,1|2>1|1,-3.6465141773223877,-3.6546452045440674,0.008131027221679688,True
gpt2,propositional_clefting,prop-cleft_fut_complex,10,test_2,2|1>2|2,-2.233262777328491,-2.2541208267211914,0.020858049392700195,True
gpt2,propositional_clefting,prop-cleft_fut_complex,11,test_1,1|2>1|1,-3.96466064453125,-3.9730641841888428,0.008403539657592773,True
gpt2,propositional_clefting,prop-cleft_fut_complex,11,test_2,2|1>2|2,-2.61293888092041,-2.557744026184082,-0.055194854736328125,False
gpt2,propositional_clefting,prop-cleft_fut_complex,12,test_1,1|2>1|1,-3.553368330001831,-3.6080684661865234,0.05470013618469238,True
gpt2,propositional_clefting,prop-cleft_fut_complex,12,test_2,2|1>2|2,-2.4786171913146973,-2.465654134750366,-0.012963056564331055,False
gpt2,propositional_clefting,prop-cleft_fut_complex,13,test_1,1|2>1|1,-3.5503668785095215,-3.566134452819824,0.015767574310302734,True
gpt2,propositional_clefting,prop-cleft_fut_complex,13,test_2,2|1>2|2,-2.316798686981201,-2.304818630218506,-0.011980056762695312,False
gpt2,propositional_clefting,prop-cleft_fut_complex,14,test_1,1|2>1|1,-3.3585097789764404,-3.3133201599121094,-0.045189619064331055,False
gpt2,propositional_clefting,prop-cleft_fut_complex,14,test_2,2|1>2|2,-2.2657270431518555,-2.4277002811431885,0.161973237991333,True
gpt2,propositional_clefting,prop-cleft_fut_complex,15,test_1,1|2>1|1,-3.793997049331665,-3.846738815307617,0.05274176597595215,True
gpt2,propositional_clefting,prop-cleft_fut_complex,15,test_2,2|1>2|2,-2.3607640266418457,-2.3698740005493164,0.009109973907470703,True
gpt2,propositional_clefting,prop-cleft_fut_complex,16,test_1,1|2>1|1,-4.153627872467041,-4.141476154327393,-0.012151718139648438,False
gpt2,propositional_clefting,prop-cleft_fut_complex,16,test_2,2|1>2|2,-2.355487108230591,-2.3690221309661865,0.013535022735595703,True
gpt2,propositional_clefting,prop-cleft_fut_complex,17,test_1,1|2>1|1,-3.6251518726348877,-3.6518802642822266,0.026728391647338867,True
gpt2,propositional_clefting,prop-cleft_fut_complex,17,test_2,2|1>2|2,-2.4722180366516113,-2.4816527366638184,0.009434700012207031,True
gpt2,propositional_clefting,prop-cleft_fut_complex,18,test_1,1|2>1|1,-3.6927220821380615,-3.72627854347229,0.033556461334228516,True
gpt2,propositional_clefting,prop-cleft_fut_complex,18,test_2,2|1>2|2,-2.4027435779571533,-2.3994710445404053,-0.003272533416748047,False
gpt2,propositional_clefting,prop-cleft_fut_complex,19,test_1,1|2>1|1,-3.81807541847229,-3.8360519409179688,0.01797652244567871,True
gpt2,propositional_clefting,prop-cleft_fut_complex,19,test_2,2|1>2|2,-2.5853238105773926,-2.578286647796631,-0.007037162780761719,False
gpt2,propositional_clefting,prop-cleft_fut_complex,21,test_1,1|2>1|1,-4.002361297607422,-3.9530582427978516,-0.04930305480957031,False
gpt2,propositional_clefting,prop-cleft_fut_complex,21,test_2,2|1>2|2,-2.301863193511963,-2.3253705501556396,0.023507356643676758,True
gpt2,propositional_clefting,prop-cleft_fut_complex,22,test_1,1|2>1|1,-3.8000681400299072,-3.7967164516448975,-0.0033516883850097656,False
gpt2,propositional_clefting,prop-cleft_fut_complex,22,test_2,2|1>2|2,-2.2941272258758545,-2.3377254009246826,0.043598175048828125,True
gpt2,propositional_clefting,prop-cleft_fut_complex,23,test_1,1|2>1|1,-2.843543291091919,-2.8380637168884277,-0.005479574203491211,False
gpt2,propositional_clefting,prop-cleft_fut_complex,23,test_2,2|1>2|2,-1.839438796043396,-1.8868151903152466,0.047376394271850586,True
gpt2,propositional_clefting,prop-cleft_fut_complex,24,test_1,1|2>1|1,-3.795802116394043,-3.7947239875793457,-0.0010781288146972656,False
gpt2,propositional_clefting,prop-cleft_fut_complex,24,test_2,2|1>2|2,-2.2786924839019775,-2.4001269340515137,0.12143445014953613,True
gpt2,propositional_clefting,prop-cleft_fut_complex,25,test_1,1|2>1|1,-3.831190824508667,-3.835233211517334,0.004042387008666992,True
gpt2,propositional_clefting,prop-cleft_fut_complex,25,test_2,2|1>2|2,-2.3576760292053223,-2.4268813133239746,0.06920528411865234,True
gpt2,propositional_clefting,prop-cleft_fut_complex,28,test_1,1|2>1|1,-3.1051700115203857,-3.1620421409606934,0.05687212944030762,True
gpt2,propositional_clefting,prop-cleft_fut_complex,28,test_2,2|1>2|2,-2.2688674926757812,-2.3001821041107178,0.03131461143493652,True
gpt2,propositional_clefting,prop-cleft_fut_complex,29,test_1,1|2>1|1,-3.201160430908203,-3.183079242706299,-0.018081188201904297,False
gpt2,propositional_clefting,prop-cleft_fut_complex,29,test_2,2|1>2|2,-1.9792900085449219,-1.9620449542999268,-0.017245054244995117,False
gpt2,propositional_clefting,prop-cleft_fut_complex,30,test_1,1|2>1|1,-3.1455535888671875,-3.1413254737854004,-0.004228115081787109,False
gpt2,propositional_clefting,prop-cleft_fut_complex,30,test_2,2|1>2|2,-2.4495368003845215,-2.502382755279541,0.05284595489501953,True
gpt2,propositional_clefting,prop-cleft_fut_complex,31,test_1,1|2>1|1,-3.9053544998168945,-3.9111416339874268,0.0057871341705322266,True
gpt2,propositional_clefting,prop-cleft_fut_complex,31,test_2,2|1>2|2,-2.1487503051757812,-2.1559836864471436,0.007233381271362305,True
gpt2,propositional_clefting,prop-cleft_fut_complex,32,test_1,1|2>1|1,-3.871866464614868,-3.880709409713745,0.008842945098876953,True
gpt2,propositional_clefting,prop-cleft_fut_complex,32,test_2,2|1>2|2,-2.273550510406494,-2.3367509841918945,0.06320047378540039,True
gpt2,propositional_clefting,prop-cleft_fut_complex,33,test_1,1|2>1|1,-3.8550925254821777,-3.924989938735962,0.06989741325378418,True
gpt2,propositional_clefting,prop-cleft_fut_complex,33,test_2,2|1>2|2,-2.7989158630371094,-2.732330083847046,-0.06658577919006348,False
gpt2,propositional_clefting,prop-cleft_fut_complex,34,test_1,1|2>1|1,-3.5224452018737793,-3.5484061241149902,0.025960922241210938,True
gpt2,propositional_clefting,prop-cleft_fut_complex,34,test_2,2|1>2|2,-2.3775699138641357,-2.4104254245758057,0.03285551071166992,True
gpt2,propositional_clefting,prop-cleft_fut_complex,35,test_1,1|2>1|1,-3.6854400634765625,-3.7057435512542725,0.02030348777770996,True
gpt2,propositional_clefting,prop-cleft_fut_complex,35,test_2,2|1>2|2,-2.051456928253174,-2.0397050380706787,-0.011751890182495117,False
gpt2,propositional_clefting,prop-cleft_fut_complex,36,test_1,1|2>1|1,-3.682180881500244,-3.6721601486206055,-0.010020732879638672,False
gpt2,propositional_clefting,prop-cleft_fut_complex,36,test_2,2|1>2|2,-2.0850629806518555,-2.070510149002075,-0.014552831649780273,False
gpt2,propositional_clefting,prop-cleft_fut_complex,37,test_1,1|2>1|1,-3.1838178634643555,-3.21209454536438,0.028276681900024414,True
gpt2,propositional_clefting,prop-cleft_fut_complex,37,test_2,2|1>2|2,-2.386965751647949,-2.430126428604126,0.04316067695617676,True
gpt2,propositional_clefting,prop-cleft_fut_complex,38,test_1,1|2>1|1,-3.922637462615967,-3.8855977058410645,-0.037039756774902344,False
gpt2,propositional_clefting,prop-cleft_fut_complex,38,test_2,2|1>2|2,-2.4973409175872803,-2.613173484802246,0.11583256721496582,True
gpt2,propositional_clefting,prop-cleft_fut_complex,39,test_1,1|2>1|1,-3.816572904586792,-3.828577995300293,0.012005090713500977,True
gpt2,propositional_clefting,prop-cleft_fut_complex,39,test_2,2|1>2|2,-2.1902034282684326,-2.254087448120117,0.06388401985168457,True
gpt2,propositional_clefting,prop-cleft_fut_complex,40,test_1,1|2>1|1,-3.8200714588165283,-3.80255126953125,-0.01752018928527832,False
gpt2,propositional_clefting,prop-cleft_fut_complex,40,test_2,2|1>2|2,-2.349575996398926,-2.3843722343444824,0.03479623794555664,True
gpt2,propositional_clefting,prop-cleft_fut_complex,41,test_1,1|2>1|1,-3.4185099601745605,-3.4206624031066895,0.0021524429321289062,True
gpt2,propositional_clefting,prop-cleft_fut_complex,41,test_2,2|1>2|2,-2.662045478820801,-2.7115468978881836,0.04950141906738281,True
gpt2,propositional_clefting,prop-cleft_fut_complex,42,test_1,1|2>1|1,-3.712674379348755,-3.705366849899292,-0.007307529449462891,False
gpt2,propositional_clefting,prop-cleft_fut_complex,42,test_2,2|1>2|2,-2.135014057159424,-2.1885502338409424,0.053536176681518555,True
gpt2,propositional_clefting,prop-cleft_fut_complex,43,test_1,1|2>1|1,-3.5009586811065674,-3.4633495807647705,-0.037609100341796875,False
gpt2,propositional_clefting,prop-cleft_fut_complex,43,test_2,2|1>2|2,-2.1963865756988525,-2.1756393909454346,-0.02074718475341797,False
gpt2,propositional_clefting,prop-cleft_fut_complex,44,test_1,1|2>1|1,-2.8788046836853027,-2.8523190021514893,-0.026485681533813477,False
gpt2,propositional_clefting,prop-cleft_fut_complex,44,test_2,2|1>2|2,-2.1332755088806152,-2.2186827659606934,0.08540725708007812,True
gpt2,propositional_clefting,prop-cleft_fut_complex,45,test_1,1|2>1|1,-4.0846333503723145,-4.077550888061523,-0.007082462310791016,False
gpt2,propositional_clefting,prop-cleft_fut_complex,45,test_2,2|1>2|2,-2.1170847415924072,-2.110609531402588,-0.006475210189819336,False
gpt2,propositional_clefting,prop-cleft_fut_complex,46,test_1,1|2>1|1,-3.81941819190979,-3.8406689167022705,0.02125072479248047,True
gpt2,propositional_clefting,prop-cleft_fut_complex,46,test_2,2|1>2|2,-2.169705629348755,-2.223245620727539,0.05353999137878418,True
gpt2,propositional_clefting,prop-cleft_fut_complex,47,test_1,1|2>1|1,-3.2672441005706787,-3.2417171001434326,-0.025527000427246094,False
gpt2,propositional_clefting,prop-cleft_fut_complex,47,test_2,2|1>2|2,-1.6654765605926514,-1.730051040649414,0.0645744800567627,True
gpt2,propositional_clefting,prop-cleft_fut_complex,48,test_1,1|2>1|1,-3.6359779834747314,-3.614497661590576,-0.021480321884155273,False
gpt2,propositional_clefting,prop-cleft_fut_complex,48,test_2,2|1>2|2,-2.245443344116211,-2.2960288524627686,0.05058550834655762,True
gpt2,propositional_clefting,prop-cleft_fut_complex,49,test_1,1|2>1|1,-4.127399921417236,-4.093211650848389,-0.034188270568847656,False
gpt2,propositional_clefting,prop-cleft_fut_complex,49,test_2,2|1>2|2,-2.694213628768921,-2.6970551013946533,0.002841472625732422,True
gpt2,propositional_clefting,prop-cleft_past_simple,1,test_1,1|2>1|1,-3.957704782485962,-3.892775058746338,-0.06492972373962402,False
gpt2,propositional_clefting,prop-cleft_past_simple,1,test_2,2|1>2|2,-2.197284460067749,-2.2166106700897217,0.019326210021972656,True
gpt2,propositional_clefting,prop-cleft_past_simple,2,test_1,1|2>1|1,-3.892172336578369,-3.9441215991973877,0.051949262619018555,True
gpt2,propositional_clefting,prop-cleft_past_simple,2,test_2,2|1>2|2,-1.9466171264648438,-1.9352363348007202,-0.011380791664123535,False
gpt2,propositional_clefting,prop-cleft_past_simple,3,test_1,1|2>1|1,-3.931790828704834,-3.958594560623169,0.02680373191833496,True
gpt2,propositional_clefting,prop-cleft_past_simple,3,test_2,2|1>2|2,-2.1331727504730225,-2.1044909954071045,-0.02868175506591797,False
gpt2,propositional_clefting,prop-cleft_past_simple,4,test_1,1|2>1|1,-3.222501039505005,-3.2841105461120605,0.061609506607055664,True
gpt2,propositional_clefting,prop-cleft_past_simple,4,test_2,2|1>2|2,-2.295962333679199,-2.2407166957855225,-0.05524563789367676,False
gpt2,propositional_clefting,prop-cleft_past_simple,5,test_1,1|2>1|1,-3.7633864879608154,-3.8568224906921387,0.09343600273132324,True
gpt2,propositional_clefting,prop-cleft_past_simple,5,test_2,2|1>2|2,-2.2978148460388184,-2.236785411834717,-0.06102943420410156,False
gpt2,propositional_clefting,prop-cleft_past_simple,6,test_1,1|2>1|1,-4.0419416427612305,-4.057727336883545,0.015785694122314453,True
gpt2,propositional_clefting,prop-cleft_past_simple,6,test_2,2|1>2|2,-2.5495948791503906,-2.527231454849243,-0.02236342430114746,False
gpt2,propositional_clefting,prop-cleft_past_simple,7,test_1,1|2>1|1,-4.155434608459473,-4.178649425506592,0.02321481704711914,True
gpt2,propositional_clefting,prop-cleft_past_simple,7,test_2,2|1>2|2,-2.323153018951416,-2.327977418899536,0.004824399948120117,True
gpt2,propositional_clefting,prop-cleft_past_simple,8,test_1,1|2>1|1,-4.003485679626465,-4.112261772155762,0.10877609252929688,True
gpt2,propositional_clefting,prop-cleft_past_simple,8,test_2,2|1>2|2,-2.8115317821502686,-2.683966636657715,-0.1275651454925537,False
gpt2,propositional_clefting,prop-cleft_past_simple,9,test_1,1|2>1|1,-3.3410792350769043,-3.384446859359741,0.043367624282836914,True
gpt2,propositional_clefting,prop-cleft_past_simple,9,test_2,2|1>2|2,-2.0889976024627686,-2.065890312194824,-0.023107290267944336,False
gpt2,propositional_clefting,prop-cleft_past_simple,10,test_1,1|2>1|1,-3.6846299171447754,-3.7596518993377686,0.07502198219299316,True
gpt2,propositional_clefting,prop-cleft_past_simple,10,test_2,2|1>2|2,-2.288398504257202,-2.221134662628174,-0.06726384162902832,False
gpt2,propositional_clefting,prop-cleft_past_simple,11,test_1,1|2>1|1,-4.027888774871826,-4.114945888519287,0.08705711364746094,True
gpt2,propositional_clefting,prop-cleft_past_simple,11,test_2,2|1>2|2,-2.623631000518799,-2.5737152099609375,-0.04991579055786133,False
gpt2,propositional_clefting,prop-cleft_past_simple,12,test_1,1|2>1|1,-3.8373985290527344,-3.9555091857910156,0.11811065673828125,True
gpt2,propositional_clefting,prop-cleft_past_simple,12,test_2,2|1>2|2,-2.545703649520874,-2.45048451423645,-0.09521913528442383,False
gpt2,propositional_clefting,prop-cleft_past_simple,13,test_1,1|2>1|1,-3.7518835067749023,-3.762258291244507,0.010374784469604492,True
gpt2,propositional_clefting,prop-cleft_past_simple,13,test_2,2|1>2|2,-2.30627703666687,-2.2850711345672607,-0.021205902099609375,False
gpt2,propositional_clefting,prop-cleft_past_simple,14,test_1,1|2>1|1,-3.7847113609313965,-3.8730216026306152,0.08831024169921875,True
gpt2,propositional_clefting,prop-cleft_past_simple,14,test_2,2|1>2|2,-2.374398708343506,-2.4235708713531494,0.049172163009643555,True
gpt2,propositional_clefting,prop-cleft_past_simple,15,test_1,1|2>1|1,-3.7056076526641846,-3.890225887298584,0.18461823463439941,True
gpt2,propositional_clefting,prop-cleft_past_simple,15,test_2,2|1>2|2,-2.4241604804992676,-2.309380531311035,-0.11477994918823242,False
gpt2,propositional_clefting,prop-cleft_past_simple,16,test_1,1|2>1|1,-4.12892484664917,-4.092861652374268,-0.036063194274902344,False
gpt2,propositional_clefting,prop-cleft_past_simple,16,test_2,2|1>2|2,-2.369939088821411,-2.3946218490600586,0.02468276023864746,True
gpt2,propositional_clefting,prop-cleft_past_simple,17,test_1,1|2>1|1,-4.1356048583984375,-4.202486991882324,0.06688213348388672,True
gpt2,propositional_clefting,prop-cleft_past_simple,17,test_2,2|1>2|2,-2.4183247089385986,-2.420194625854492,0.0018699169158935547,True
gpt2,propositional_clefting,prop-cleft_past_simple,18,test_1,1|2>1|1,-3.810292959213257,-3.844581365585327,0.03428840637207031,True
gpt2,propositional_clefting,prop-cleft_past_simple,18,test_2,2|1>2|2,-2.284205198287964,-2.2633121013641357,-0.020893096923828125,False
gpt2,propositional_clefting,prop-cleft_past_simple,19,test_1,1|2>1|1,-3.9278969764709473,-3.9679882526397705,0.04009127616882324,True
gpt2,propositional_clefting,prop-cleft_past_simple,19,test_2,2|1>2|2,-2.5536863803863525,-2.558979034423828,0.005292654037475586,True
gpt2,propositional_clefting,prop-cleft_past_simple,21,test_1,1|2>1|1,-4.224993705749512,-4.238503932952881,0.01351022720336914,True
gpt2,propositional_clefting,prop-cleft_past_simple,21,test_2,2|1>2|2,-2.2956669330596924,-2.278210163116455,-0.017456769943237305,False
gpt2,propositional_clefting,prop-cleft_past_simple,22,test_1,1|2>1|1,-3.675105333328247,-3.6221535205841064,-0.052951812744140625,False
gpt2,propositional_clefting,prop-cleft_past_simple,22,test_2,2|1>2|2,-2.2015695571899414,-2.227821111679077,0.026251554489135742,True
gpt2,propositional_clefting,prop-cleft_past_simple,23,test_1,1|2>1|1,-2.8831863403320312,-2.9400551319122314,0.056868791580200195,True
gpt2,propositional_clefting,prop-cleft_past_simple,23,test_2,2|1>2|2,-1.7685726881027222,-1.7600674629211426,-0.00850522518157959,False
gpt2,propositional_clefting,prop-cleft_past_simple,24,test_1,1|2>1|1,-3.790093183517456,-3.8102071285247803,0.02011394500732422,True
gpt2,propositional_clefting,prop-cleft_past_simple,24,test_2,2|1>2|2,-2.2155256271362305,-2.3093700408935547,0.09384441375732422,True
gpt2,propositional_clefting,prop-cleft_past_simple,25,test_1,1|2>1|1,-3.7518434524536133,-3.8142409324645996,0.06239748001098633,True
gpt2,propositional_clefting,prop-cleft_past_simple,25,test_2,2|1>2|2,-2.3407201766967773,-2.331865072250366,-0.008855104446411133,False
gpt2,propositional_clefting,prop-cleft_past_simple,28,test_1,1|2>1|1,-3.255326986312866,-3.2904398441314697,0.035112857818603516,True
gpt2,propositional_clefting,prop-cleft_past_simple,28,test_2,2|1>2|2,-2.2591392993927,-2.274808645248413,0.01566934585571289,True
gpt2,propositional_clefting,prop-cleft_past_simple,29,test_1,1|2>1|1,-3.1114275455474854,-3.131324052810669,0.019896507263183594,True
gpt2,propositional_clefting,prop-cleft_past_simple,29,test_2,2|1>2|2,-1.9369242191314697,-1.9110801219940186,-0.025844097137451172,False
gpt2,propositional_clefting,prop-cleft_past_simple,30,test_1,1|2>1|1,-3.5408670902252197,-3.5713021755218506,0.03043508529663086,True
gpt2,propositional_clefting,prop-cleft_past_simple,30,test_2,2|1>2|2,-2.620936393737793,-2.6323280334472656,0.011391639709472656,True
gpt2,propositional_clefting,prop-cleft_past_simple,31,test_1,1|2>1|1,-3.8918981552124023,-3.9499223232269287,0.05802416801452637,True
gpt2,propositional_clefting,prop-cleft_past_simple,31,test_2,2|1>2|2,-2.1644163131713867,-2.139206886291504,-0.025209426879882812,False
gpt2,propositional_clefting,prop-cleft_past_simple,32,test_1,1|2>1|1,-4.1176652908325195,-4.112963676452637,-0.0047016143798828125,False
gpt2,propositional_clefting,prop-cleft_past_simple,32,test_2,2|1>2|2,-2.285842180252075,-2.2757294178009033,-0.010112762451171875,False
